Date,Category,SKU,Units Sold,Price
08/08/2023,Sarsabz Urea,SU-7658,774,5000
08/08/2023,Sarsabz Urea,SU-7658,766,5000
08/08/2023,CAN Sarsabz Fatima,CSF-9101,859,5080
08/08/2023,CAN Sarsabz Fatima,CSF-9101,677,5080
08/08/2023,CAN Sarsabz Fatima,CSF-9101,986,5080
08/08/2023,CAN Pak Arab Guwara,CPAG-1122,507,4150
08/08/2023,Babar Sher Urea,BSR-0294,924,4795
08/08/2023,Babar Sher Urea,BSR-0294,825,4795
08/08/2023,Sarsabz Urea,SU-7658,807,5000
08/08/2023,Nitrophos Sarsabz NP,NSP-5678,938,8050
08/08/2023,Nitrophos Sarsabz NP,NSP-5678,793,8050
08/08/2023,CAN Pak Arab Guwara,CPAG-1122,773,4150
08/08/2023,Babar Sher Urea,BSR-0294,898,4795
08/08/2023,CAN Pak Arab Guwara,CPAG-1122,792,4150
08/08/2023,Sarsabz Urea,SU-7658,502,5000
08/08/2023,Sarsabz Urea,SU-7658,843,5000
08/08/2023,Babar Sher Urea,BSR-0294,742,4795
08/08/2023,Nitrophos Sarsabz NP,NSP-5678,802,8050
08/08/2023,Sarsabz Urea,SU-7658,817,5000
08/08/2023,Nitrophos Sarsabz NP,NSP-5678,600,8050
08/08/2023,CAN Sarsabz Fatima,CSF-9101,512,5080
08/08/2023,Nitrophos Sarsabz NP,NSP-5678,755,8050
08/08/2023,Sarsabz Urea,SU-7658,605,5000
08/08/2023,Sarsabz Urea,SU-7658,501,5000
08/08/2023,CAN Sarsabz Fatima,CSF-9101,976,5080
08/08/2023,CAN Sarsabz Fatima,CSF-9101,732,5080
08/08/2023,Babar Sher Urea,BSR-0294,955,4795
08/08/2023,Nitrophos Sarsabz NP,NSP-5678,845,8050
08/08/2023,CAN Sarsabz Fatima,CSF-9101,799,5080
08/08/2023,CAN Sarsabz Fatima,CSF-9101,942,5080
08/08/2023,Nitrophos Sarsabz NP,NSP-5678,513,8050
08/08/2023,Nitrophos Sarsabz NP,NSP-5678,578,8050
08/08/2023,CAN Pak Arab Guwara,CPAG-1122,942,4150
08/08/2023,Babar Sher Urea,BSR-0294,642,4795
08/08/2023,CAN Pak Arab Guwara,CPAG-1122,893,4150
08/08/2023,Babar Sher Urea,BSR-0294,554,4795
08/08/2023,CAN Pak Arab Guwara,CPAG-1122,671,4150
08/08/2023,Babar Sher Urea,BSR-0294,702,4795
08/08/2023,Sarsabz Urea,SU-7658,693,5000
08/08/2023,Nitrophos Sarsabz NP,NSP-5678,800,8050
08/08/2023,CAN Pak Arab Guwara,CPAG-1122,839,4150
08/08/2023,CAN Pak Arab Guwara,CPAG-1122,500,4150
08/08/2023,CAN Pak Arab Guwara,CPAG-1122,900,4150
08/08/2023,Babar Sher Urea,BSR-0294,706,4795
08/08/2023,Nitrophos Sarsabz NP,NSP-5678,976,8050
08/08/2023,Nitrophos Sarsabz NP,NSP-5678,859,8050
08/08/2023,Babar Sher Urea,BSR-0294,527,4795
08/08/2023,CAN Sarsabz Fatima,CSF-9101,915,5080
08/08/2023,CAN Sarsabz Fatima,CSF-9101,852,5080
08/08/2023,Sarsabz Urea,SU-7658,719,5000
08/08/2023,Babar Sher Urea,BSR-0294,877,4795
08/08/2023,Sarsabz Urea,SU-7658,810,5000
08/08/2023,Nitrophos Sarsabz NP,NSP-5678,672,8050
08/08/2023,CAN Pak Arab Guwara,CPAG-1122,635,4150
08/08/2023,Nitrophos Sarsabz NP,NSP-5678,763,8050
08/08/2023,Babar Sher Urea,BSR-0294,580,4795
08/08/2023,Sarsabz Urea,SU-7658,918,5000
08/08/2023,CAN Sarsabz Fatima,CSF-9101,612,5080
08/08/2023,CAN Sarsabz Fatima,CSF-9101,754,5080
09/08/2023,CAN Sarsabz Fatima,CSF-9101,735,5080
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,540,8050
09/08/2023,Sarsabz Urea,SU-7658,868,5000
09/08/2023,Babar Sher Urea,BSR-0294,821,4795
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,948,4150
09/08/2023,Babar Sher Urea,BSR-0294,776,4795
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,511,8050
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,705,8050
09/08/2023,Babar Sher Urea,BSR-0294,615,4795
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,926,8050
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,655,8050
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,557,4150
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,728,8050
09/08/2023,CAN Sarsabz Fatima,CSF-9101,558,5080
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,793,4150
09/08/2023,CAN Sarsabz Fatima,CSF-9101,926,5080
09/08/2023,Babar Sher Urea,BSR-0294,968,4795
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,929,8050
09/08/2023,CAN Sarsabz Fatima,CSF-9101,575,5080
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,561,8050
09/08/2023,CAN Sarsabz Fatima,CSF-9101,773,5080
09/08/2023,Babar Sher Urea,BSR-0294,964,4795
09/08/2023,Sarsabz Urea,SU-7658,865,5000
09/08/2023,CAN Sarsabz Fatima,CSF-9101,533,5080
09/08/2023,CAN Sarsabz Fatima,CSF-9101,816,5080
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,949,4150
09/08/2023,Sarsabz Urea,SU-7658,986,5000
09/08/2023,Sarsabz Urea,SU-7658,938,5000
09/08/2023,Sarsabz Urea,SU-7658,916,5000
09/08/2023,Babar Sher Urea,BSR-0294,507,4795
09/08/2023,Sarsabz Urea,SU-7658,777,5000
09/08/2023,Sarsabz Urea,SU-7658,854,5000
09/08/2023,Sarsabz Urea,SU-7658,792,5000
09/08/2023,Sarsabz Urea,SU-7658,950,5000
09/08/2023,CAN Sarsabz Fatima,CSF-9101,583,5080
09/08/2023,Babar Sher Urea,BSR-0294,549,4795
09/08/2023,CAN Sarsabz Fatima,CSF-9101,611,5080
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,667,4150
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,633,4150
09/08/2023,CAN Sarsabz Fatima,CSF-9101,604,5080
09/08/2023,CAN Sarsabz Fatima,CSF-9101,588,5080
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,652,4150
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,886,8050
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,881,8050
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,987,4150
09/08/2023,Sarsabz Urea,SU-7658,711,5000
09/08/2023,Sarsabz Urea,SU-7658,840,5000
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,689,4150
09/08/2023,Sarsabz Urea,SU-7658,669,5000
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,889,8050
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,700,8050
09/08/2023,Babar Sher Urea,BSR-0294,785,4795
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,840,8050
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,569,4150
09/08/2023,Babar Sher Urea,BSR-0294,869,4795
09/08/2023,Babar Sher Urea,BSR-0294,610,4795
09/08/2023,Babar Sher Urea,BSR-0294,872,4795
09/08/2023,Babar Sher Urea,BSR-0294,619,4795
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,907,4150
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,848,8050
09/08/2023,CAN Sarsabz Fatima,CSF-9101,899,5080
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,840,4150
09/08/2023,CAN Sarsabz Fatima,CSF-9101,563,5080
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,656,4150
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,524,8050
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,586,4150
09/08/2023,CAN Sarsabz Fatima,CSF-9101,773,5080
09/08/2023,CAN Sarsabz Fatima,CSF-9101,874,5080
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,981,4150
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,571,8050
09/08/2023,Babar Sher Urea,BSR-0294,734,4795
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,992,8050
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,945,4150
09/08/2023,Sarsabz Urea,SU-7658,636,5000
09/08/2023,CAN Sarsabz Fatima,CSF-9101,502,5080
09/08/2023,Sarsabz Urea,SU-7658,957,5000
09/08/2023,Sarsabz Urea,SU-7658,784,5000
09/08/2023,Sarsabz Urea,SU-7658,900,5000
09/08/2023,CAN Sarsabz Fatima,CSF-9101,921,5080
09/08/2023,Sarsabz Urea,SU-7658,768,5000
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,763,8050
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,715,8050
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,906,4150
09/08/2023,CAN Sarsabz Fatima,CSF-9101,509,5080
09/08/2023,Sarsabz Urea,SU-7658,578,5000
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,798,4150
09/08/2023,CAN Sarsabz Fatima,CSF-9101,655,5080
09/08/2023,CAN Sarsabz Fatima,CSF-9101,892,5080
09/08/2023,Babar Sher Urea,BSR-0294,570,4795
09/08/2023,Babar Sher Urea,BSR-0294,705,4795
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,777,8050
09/08/2023,Babar Sher Urea,BSR-0294,772,4795
09/08/2023,CAN Sarsabz Fatima,CSF-9101,550,5080
09/08/2023,Sarsabz Urea,SU-7658,737,5000
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,749,4150
09/08/2023,Sarsabz Urea,SU-7658,826,5000
09/08/2023,Nitrophos Sarsabz NP,NSP-5678,804,8050
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,502,4150
09/08/2023,Sarsabz Urea,SU-7658,975,5000
09/08/2023,CAN Pak Arab Guwara,CPAG-1122,592,4150
10/08/2023,Sarsabz Urea,SU-7658,814,5000
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,650,4150
10/08/2023,Babar Sher Urea,BSR-0294,742,4795
10/08/2023,CAN Sarsabz Fatima,CSF-9101,515,5080
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,728,4150
10/08/2023,Sarsabz Urea,SU-7658,604,5000
10/08/2023,Babar Sher Urea,BSR-0294,742,4795
10/08/2023,Babar Sher Urea,BSR-0294,682,4795
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,601,8050
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,792,4150
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,693,4150
10/08/2023,CAN Sarsabz Fatima,CSF-9101,549,5080
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,599,8050
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,724,4150
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,781,8050
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,991,8050
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,654,4150
10/08/2023,Babar Sher Urea,BSR-0294,687,4795
10/08/2023,CAN Sarsabz Fatima,CSF-9101,720,5080
10/08/2023,Babar Sher Urea,BSR-0294,824,4795
10/08/2023,Sarsabz Urea,SU-7658,656,5000
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,582,4150
10/08/2023,Babar Sher Urea,BSR-0294,945,4795
10/08/2023,CAN Sarsabz Fatima,CSF-9101,597,5080
10/08/2023,Babar Sher Urea,BSR-0294,528,4795
10/08/2023,CAN Sarsabz Fatima,CSF-9101,557,5080
10/08/2023,CAN Sarsabz Fatima,CSF-9101,522,5080
10/08/2023,Sarsabz Urea,SU-7658,517,5000
10/08/2023,Babar Sher Urea,BSR-0294,907,4795
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,812,8050
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,849,4150
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,935,4150
10/08/2023,Sarsabz Urea,SU-7658,573,5000
10/08/2023,Sarsabz Urea,SU-7658,507,5000
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,978,8050
10/08/2023,CAN Sarsabz Fatima,CSF-9101,868,5080
10/08/2023,Babar Sher Urea,BSR-0294,646,4795
10/08/2023,CAN Sarsabz Fatima,CSF-9101,963,5080
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,943,4150
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,669,4150
10/08/2023,Sarsabz Urea,SU-7658,939,5000
10/08/2023,CAN Sarsabz Fatima,CSF-9101,919,5080
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,696,4150
10/08/2023,CAN Sarsabz Fatima,CSF-9101,661,5080
10/08/2023,CAN Sarsabz Fatima,CSF-9101,944,5080
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,525,8050
10/08/2023,CAN Sarsabz Fatima,CSF-9101,993,5080
10/08/2023,Sarsabz Urea,SU-7658,854,5000
10/08/2023,Babar Sher Urea,BSR-0294,669,4795
10/08/2023,CAN Sarsabz Fatima,CSF-9101,664,5080
10/08/2023,Babar Sher Urea,BSR-0294,506,4795
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,905,4150
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,843,8050
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,695,8050
10/08/2023,Sarsabz Urea,SU-7658,721,5000
10/08/2023,Sarsabz Urea,SU-7658,575,5000
10/08/2023,Sarsabz Urea,SU-7658,916,5000
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,717,4150
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,875,8050
10/08/2023,Sarsabz Urea,SU-7658,669,5000
10/08/2023,Sarsabz Urea,SU-7658,830,5000
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,989,4150
10/08/2023,Sarsabz Urea,SU-7658,958,5000
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,588,8050
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,964,4150
10/08/2023,Sarsabz Urea,SU-7658,916,5000
10/08/2023,Babar Sher Urea,BSR-0294,619,4795
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,841,4150
10/08/2023,Sarsabz Urea,SU-7658,828,5000
10/08/2023,Babar Sher Urea,BSR-0294,971,4795
10/08/2023,Sarsabz Urea,SU-7658,980,5000
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,972,4150
10/08/2023,Sarsabz Urea,SU-7658,906,5000
10/08/2023,Sarsabz Urea,SU-7658,851,5000
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,797,8050
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,775,4150
10/08/2023,CAN Sarsabz Fatima,CSF-9101,500,5080
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,794,4150
10/08/2023,Babar Sher Urea,BSR-0294,550,4795
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,911,8050
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,900,8050
10/08/2023,CAN Sarsabz Fatima,CSF-9101,694,5080
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,646,8050
10/08/2023,Babar Sher Urea,BSR-0294,926,4795
10/08/2023,Sarsabz Urea,SU-7658,657,5000
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,780,4150
10/08/2023,Babar Sher Urea,BSR-0294,510,4795
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,820,8050
10/08/2023,CAN Sarsabz Fatima,CSF-9101,620,5080
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,955,4150
10/08/2023,Sarsabz Urea,SU-7658,508,5000
10/08/2023,CAN Pak Arab Guwara,CPAG-1122,836,4150
10/08/2023,CAN Sarsabz Fatima,CSF-9101,649,5080
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,520,8050
10/08/2023,Babar Sher Urea,BSR-0294,703,4795
10/08/2023,CAN Sarsabz Fatima,CSF-9101,686,5080
10/08/2023,Nitrophos Sarsabz NP,NSP-5678,544,8050
10/08/2023,Babar Sher Urea,BSR-0294,774,4795
10/08/2023,CAN Sarsabz Fatima,CSF-9101,886,5080
10/08/2023,CAN Sarsabz Fatima,CSF-9101,880,5080
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,610,4150
11/08/2023,CAN Sarsabz Fatima,CSF-9101,508,5080
11/08/2023,Sarsabz Urea,SU-7658,731,5000
11/08/2023,CAN Sarsabz Fatima,CSF-9101,987,5080
11/08/2023,CAN Sarsabz Fatima,CSF-9101,571,5080
11/08/2023,CAN Sarsabz Fatima,CSF-9101,658,5080
11/08/2023,CAN Sarsabz Fatima,CSF-9101,773,5080
11/08/2023,Babar Sher Urea,BSR-0294,861,4795
11/08/2023,Sarsabz Urea,SU-7658,875,5000
11/08/2023,CAN Sarsabz Fatima,CSF-9101,668,5080
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,870,8050
11/08/2023,Sarsabz Urea,SU-7658,942,5000
11/08/2023,Sarsabz Urea,SU-7658,704,5000
11/08/2023,Babar Sher Urea,BSR-0294,827,4795
11/08/2023,Sarsabz Urea,SU-7658,678,5000
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,949,4150
11/08/2023,Babar Sher Urea,BSR-0294,941,4795
11/08/2023,Babar Sher Urea,BSR-0294,838,4795
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,592,8050
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,898,4150
11/08/2023,Sarsabz Urea,SU-7658,500,5000
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,740,8050
11/08/2023,Babar Sher Urea,BSR-0294,596,4795
11/08/2023,Sarsabz Urea,SU-7658,863,5000
11/08/2023,CAN Sarsabz Fatima,CSF-9101,875,5080
11/08/2023,Sarsabz Urea,SU-7658,736,5000
11/08/2023,Babar Sher Urea,BSR-0294,577,4795
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,678,8050
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,894,4150
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,849,4150
11/08/2023,Babar Sher Urea,BSR-0294,684,4795
11/08/2023,CAN Sarsabz Fatima,CSF-9101,702,5080
11/08/2023,CAN Sarsabz Fatima,CSF-9101,656,5080
11/08/2023,CAN Sarsabz Fatima,CSF-9101,998,5080
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,897,8050
11/08/2023,CAN Sarsabz Fatima,CSF-9101,536,5080
11/08/2023,CAN Sarsabz Fatima,CSF-9101,612,5080
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,743,4150
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,885,4150
11/08/2023,CAN Sarsabz Fatima,CSF-9101,889,5080
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,779,4150
11/08/2023,Babar Sher Urea,BSR-0294,869,4795
11/08/2023,Sarsabz Urea,SU-7658,951,5000
11/08/2023,Sarsabz Urea,SU-7658,664,5000
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,943,8050
11/08/2023,Babar Sher Urea,BSR-0294,769,4795
11/08/2023,Babar Sher Urea,BSR-0294,610,4795
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,528,8050
11/08/2023,CAN Sarsabz Fatima,CSF-9101,852,5080
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,656,8050
11/08/2023,CAN Sarsabz Fatima,CSF-9101,659,5080
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,541,4150
11/08/2023,Babar Sher Urea,BSR-0294,702,4795
11/08/2023,Sarsabz Urea,SU-7658,945,5000
11/08/2023,Babar Sher Urea,BSR-0294,777,4795
11/08/2023,Babar Sher Urea,BSR-0294,647,4795
11/08/2023,Babar Sher Urea,BSR-0294,673,4795
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,671,8050
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,537,8050
11/08/2023,Babar Sher Urea,BSR-0294,549,4795
11/08/2023,Babar Sher Urea,BSR-0294,793,4795
11/08/2023,Babar Sher Urea,BSR-0294,662,4795
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,719,4150
11/08/2023,Sarsabz Urea,SU-7658,952,5000
11/08/2023,CAN Sarsabz Fatima,CSF-9101,873,5080
11/08/2023,CAN Sarsabz Fatima,CSF-9101,600,5080
11/08/2023,Sarsabz Urea,SU-7658,718,5000
11/08/2023,Sarsabz Urea,SU-7658,947,5000
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,633,4150
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,882,8050
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,502,8050
11/08/2023,Babar Sher Urea,BSR-0294,690,4795
11/08/2023,Sarsabz Urea,SU-7658,637,5000
11/08/2023,Sarsabz Urea,SU-7658,699,5000
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,998,8050
11/08/2023,Sarsabz Urea,SU-7658,854,5000
11/08/2023,Sarsabz Urea,SU-7658,728,5000
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,967,8050
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,617,4150
11/08/2023,Sarsabz Urea,SU-7658,950,5000
11/08/2023,Babar Sher Urea,BSR-0294,871,4795
11/08/2023,Sarsabz Urea,SU-7658,676,5000
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,803,4150
11/08/2023,CAN Sarsabz Fatima,CSF-9101,581,5080
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,835,4150
11/08/2023,CAN Sarsabz Fatima,CSF-9101,945,5080
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,740,8050
11/08/2023,Sarsabz Urea,SU-7658,816,5000
11/08/2023,CAN Sarsabz Fatima,CSF-9101,951,5080
11/08/2023,Sarsabz Urea,SU-7658,622,5000
11/08/2023,Nitrophos Sarsabz NP,NSP-5678,691,8050
11/08/2023,CAN Sarsabz Fatima,CSF-9101,896,5080
11/08/2023,Sarsabz Urea,SU-7658,813,5000
11/08/2023,CAN Sarsabz Fatima,CSF-9101,990,5080
11/08/2023,Sarsabz Urea,SU-7658,505,5000
11/08/2023,CAN Sarsabz Fatima,CSF-9101,918,5080
11/08/2023,Sarsabz Urea,SU-7658,729,5000
11/08/2023,CAN Sarsabz Fatima,CSF-9101,807,5080
11/08/2023,Babar Sher Urea,BSR-0294,701,4795
11/08/2023,CAN Pak Arab Guwara,CPAG-1122,888,4150
12/08/2023,Sarsabz Urea,SU-7658,722,5000
12/08/2023,CAN Sarsabz Fatima,CSF-9101,824,5080
12/08/2023,Nitrophos Sarsabz NP,NSP-5678,745,8050
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,797,4150
12/08/2023,CAN Sarsabz Fatima,CSF-9101,596,5080
12/08/2023,CAN Sarsabz Fatima,CSF-9101,824,5080
12/08/2023,Nitrophos Sarsabz NP,NSP-5678,830,8050
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,766,4150
12/08/2023,CAN Sarsabz Fatima,CSF-9101,656,5080
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,581,4150
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,980,4150
12/08/2023,CAN Sarsabz Fatima,CSF-9101,558,5080
12/08/2023,CAN Sarsabz Fatima,CSF-9101,928,5080
12/08/2023,Nitrophos Sarsabz NP,NSP-5678,617,8050
12/08/2023,Sarsabz Urea,SU-7658,915,5000
12/08/2023,CAN Sarsabz Fatima,CSF-9101,913,5080
12/08/2023,Babar Sher Urea,BSR-0294,790,4795
12/08/2023,Nitrophos Sarsabz NP,NSP-5678,932,8050
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,990,4150
12/08/2023,Babar Sher Urea,BSR-0294,648,4795
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,559,4150
12/08/2023,Babar Sher Urea,BSR-0294,783,4795
12/08/2023,Nitrophos Sarsabz NP,NSP-5678,940,8050
12/08/2023,CAN Sarsabz Fatima,CSF-9101,581,5080
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,913,4150
12/08/2023,Sarsabz Urea,SU-7658,562,5000
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,616,4150
12/08/2023,CAN Sarsabz Fatima,CSF-9101,577,5080
12/08/2023,Nitrophos Sarsabz NP,NSP-5678,654,8050
12/08/2023,Babar Sher Urea,BSR-0294,735,4795
12/08/2023,Sarsabz Urea,SU-7658,721,5000
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,857,4150
12/08/2023,CAN Sarsabz Fatima,CSF-9101,860,5080
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,641,4150
12/08/2023,Sarsabz Urea,SU-7658,566,5000
12/08/2023,Babar Sher Urea,BSR-0294,839,4795
12/08/2023,Sarsabz Urea,SU-7658,890,5000
12/08/2023,Nitrophos Sarsabz NP,NSP-5678,608,8050
12/08/2023,Babar Sher Urea,BSR-0294,606,4795
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,930,4150
12/08/2023,Sarsabz Urea,SU-7658,573,5000
12/08/2023,Nitrophos Sarsabz NP,NSP-5678,767,8050
12/08/2023,Sarsabz Urea,SU-7658,994,5000
12/08/2023,Sarsabz Urea,SU-7658,520,5000
12/08/2023,Sarsabz Urea,SU-7658,803,5000
12/08/2023,Sarsabz Urea,SU-7658,997,5000
12/08/2023,CAN Sarsabz Fatima,CSF-9101,856,5080
12/08/2023,CAN Sarsabz Fatima,CSF-9101,544,5080
12/08/2023,CAN Sarsabz Fatima,CSF-9101,892,5080
12/08/2023,Babar Sher Urea,BSR-0294,672,4795
12/08/2023,Babar Sher Urea,BSR-0294,781,4795
12/08/2023,Sarsabz Urea,SU-7658,660,5000
12/08/2023,Sarsabz Urea,SU-7658,635,5000
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,564,4150
12/08/2023,Babar Sher Urea,BSR-0294,637,4795
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,654,4150
12/08/2023,CAN Sarsabz Fatima,CSF-9101,972,5080
12/08/2023,Babar Sher Urea,BSR-0294,774,4795
12/08/2023,CAN Sarsabz Fatima,CSF-9101,788,5080
12/08/2023,Sarsabz Urea,SU-7658,689,5000
12/08/2023,CAN Sarsabz Fatima,CSF-9101,926,5080
12/08/2023,Nitrophos Sarsabz NP,NSP-5678,572,8050
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,621,4150
12/08/2023,CAN Sarsabz Fatima,CSF-9101,616,5080
12/08/2023,Babar Sher Urea,BSR-0294,640,4795
12/08/2023,Sarsabz Urea,SU-7658,906,5000
12/08/2023,CAN Sarsabz Fatima,CSF-9101,965,5080
12/08/2023,Babar Sher Urea,BSR-0294,937,4795
12/08/2023,CAN Sarsabz Fatima,CSF-9101,621,5080
12/08/2023,CAN Sarsabz Fatima,CSF-9101,980,5080
12/08/2023,CAN Sarsabz Fatima,CSF-9101,930,5080
12/08/2023,CAN Sarsabz Fatima,CSF-9101,988,5080
12/08/2023,Sarsabz Urea,SU-7658,618,5000
12/08/2023,Nitrophos Sarsabz NP,NSP-5678,845,8050
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,988,4150
12/08/2023,CAN Pak Arab Guwara,CPAG-1122,824,4150
12/08/2023,Nitrophos Sarsabz NP,NSP-5678,632,8050
12/08/2023,Sarsabz Urea,SU-7658,849,5000
12/08/2023,Sarsabz Urea,SU-7658,991,5000
12/08/2023,CAN Sarsabz Fatima,CSF-9101,655,5080
12/08/2023,CAN Sarsabz Fatima,CSF-9101,742,5080
12/08/2023,Babar Sher Urea,BSR-0294,675,4795
12/08/2023,CAN Sarsabz Fatima,CSF-9101,872,5080
